CVE-2014-0001,CWE-119,2014-01-31T18:55:04.503-05:00
CVE-2014-0002,CWE-264,2014-03-21T00:38:59.027-04:00
CVE-2014-0003,CWE-264,2014-03-21T00:38:59.057-04:00
CVE-2014-0004,CWE-119,2014-03-11T15:37:03.223-04:00
CVE-2014-0005,CWE-264,2015-02-20T11:59:00.053-05:00
CVE-2014-0006,CWE-200,2014-01-22T20:55:04.007-05:00
CVE-2014-0007,,2014-06-20T10:55:06.717-04:00
CVE-2014-0008,CWE-255,2014-01-20T10:14:25.437-05:00
CVE-2014-0009,CWE-264,2014-01-20T10:14:32.313-05:00
CVE-2014-0010,CWE-352,2014-01-20T10:14:32.347-05:00
CVE-2014-0012,CWE-264,2014-05-19T10:55:10.330-04:00
CVE-2014-0015,CWE-287,2014-02-01T19:55:05.317-05:00
CVE-2014-0016,CWE-332,2014-03-24T12:31:08.447-04:00
CVE-2014-0017,CWE-310,2014-03-14T11:55:05.603-04:00
CVE-2014-0018,CWE-264,2014-02-14T10:55:05.343-05:00
CVE-2014-0019,CWE-119,2014-02-04T16:55:05.263-05:00
CVE-2014-0020,CWE-20,2014-02-06T11:10:59.217-05:00
CVE-2014-0022,CWE-20,2014-01-26T11:58:11.197-05:00
CVE-2014-0025,,2014-01-28T18:55:03.547-05:00
CVE-2014-0027,CWE-59,2014-01-25T20:55:19.877-05:00
CVE-2014-0028,CWE-264,2014-01-24T13:55:04.900-05:00
CVE-2014-0031,CWE-264,2014-01-15T11:08:04.093-05:00
CVE-2014-0032,CWE-20,2014-02-14T10:55:05.907-05:00
CVE-2014-0033,CWE-20,2014-02-26T09:55:08.537-05:00
CVE-2014-0034,CWE-20,2014-07-07T10:55:03.347-04:00
CVE-2014-0035,CWE-310,2014-07-07T10:55:03.397-04:00
CVE-2014-0036,CWE-310,2014-04-17T10:55:06.230-04:00
CVE-2014-0037,CWE-20,2014-04-28T10:09:06.080-04:00
CVE-2014-0038,CWE-20,2014-02-06T17:55:03.327-05:00
CVE-2014-0039,,2014-02-07T19:55:06.113-05:00
CVE-2014-0040,,2014-06-02T11:55:11.560-04:00
CVE-2014-0041,CWE-310,2014-06-02T11:55:11.620-04:00
CVE-2014-0042,CWE-310,2014-06-02T11:55:11.683-04:00
CVE-2014-0044,CWE-119,2014-02-07T19:55:06.160-05:00
CVE-2014-0045,CWE-189,2014-02-07T19:55:06.177-05:00
CVE-2014-0046,CWE-79,2014-02-27T10:55:04.907-05:00
CVE-2014-0049,CWE-119,2014-03-11T09:01:06.060-04:00
CVE-2014-0050,CWE-264,2014-04-01T02:27:51.373-04:00
CVE-2014-0053,CWE-264,2014-04-15T19:55:08.640-04:00
CVE-2014-0054,CWE-352,2014-04-17T10:55:06.417-04:00
CVE-2014-0055,,2014-03-26T10:55:04.710-04:00
CVE-2014-0056,CWE-287,2014-05-08T10:29:12.737-04:00
CVE-2014-0057,CWE-94,2014-03-18T13:02:52.887-04:00
CVE-2014-0058,CWE-310,2014-02-26T10:55:08.953-05:00
CVE-2014-0059,CWE-200,2014-11-17T17:59:02.610-05:00
CVE-2014-0060,CWE-264,2014-03-31T10:58:08.663-04:00
CVE-2014-0061,CWE-264,2014-03-31T10:58:15.383-04:00
CVE-2014-0062,CWE-362,2014-03-31T10:58:15.397-04:00
CVE-2014-0063,CWE-119,2014-03-31T10:58:15.710-04:00
CVE-2014-0064,CWE-189,2014-03-31T10:58:15.740-04:00
CVE-2014-0065,CWE-119,2014-03-31T10:58:15.757-04:00
CVE-2014-0066,CWE-20,2014-03-31T10:58:15.773-04:00
CVE-2014-0067,CWE-264,2014-03-31T10:58:15.787-04:00
CVE-2014-0069,CWE-119,2014-02-28T01:18:54.010-05:00
CVE-2014-0070,,2014-02-26T20:55:02.993-05:00
CVE-2014-0071,CWE-264,2014-04-17T10:55:06.450-04:00
CVE-2014-0074,CWE-287,2014-10-06T10:55:08.063-04:00
CVE-2014-0075,CWE-189,2014-05-31T07:17:13.093-04:00
CVE-2014-0076,CWE-310,2014-03-25T09:25:21.977-04:00
CVE-2014-0077,CWE-20,2014-04-14T19:55:07.530-04:00
CVE-2014-0078,CWE-264,2014-05-14T15:55:10.687-04:00
CVE-2014-0079,CWE-20,2014-04-28T10:09:06.157-04:00
CVE-2014-0080,CWE-89,2014-02-20T10:27:02.750-05:00
CVE-2014-0081,CWE-79,2014-02-20T10:27:09.140-05:00
CVE-2014-0082,CWE-20,2014-02-20T10:27:09.170-05:00
CVE-2014-0085,CWE-255,2014-04-17T10:55:06.467-04:00
CVE-2014-0086,CWE-20,2014-03-31T10:58:19.587-04:00
CVE-2014-0088,CWE-119,2014-04-29T10:38:49.920-04:00
CVE-2014-0089,CWE-79,2014-03-27T12:55:05.660-04:00
CVE-2014-0090,CWE-287,2014-05-08T10:29:12.813-04:00
CVE-2014-0092,CWE-310,2014-03-06T19:10:53.573-05:00
CVE-2014-0093,CWE-264,2014-04-03T12:15:12.127-04:00
CVE-2014-0094,,2014-03-11T09:00:37.107-04:00
CVE-2014-0095,CWE-20,2014-05-31T07:17:13.157-04:00
CVE-2014-0096,CWE-264,2014-05-31T07:17:13.233-04:00
CVE-2014-0098,CWE-20,2014-03-18T01:18:18.750-04:00
CVE-2014-0099,CWE-189,2014-05-31T07:17:13.297-04:00
CVE-2014-0100,CWE-362,2014-03-11T09:01:06.733-04:00
CVE-2014-0101,CWE-20,2014-03-11T09:01:06.733-04:00
CVE-2014-0102,CWE-310,2014-03-11T09:01:08.670-04:00
CVE-2014-0103,CWE-310,2014-07-29T10:55:04.640-04:00
CVE-2014-0105,CWE-255,2014-04-15T10:55:03.577-04:00
CVE-2014-0106,CWE-20,2014-03-11T15:37:03.240-04:00
CVE-2014-0107,CWE-264,2014-04-15T19:13:13.070-04:00
CVE-2014-0109,CWE-399,2014-05-08T10:29:13.080-04:00
CVE-2014-0110,CWE-399,2014-05-08T10:29:13.143-04:00
CVE-2014-0111,CWE-94,2014-04-17T10:55:06.763-04:00
CVE-2014-0112,CWE-264,2014-04-29T06:37:03.670-04:00
CVE-2014-0113,CWE-264,2014-04-29T06:37:03.700-04:00
CVE-2014-0114,CWE-20,2014-04-30T06:49:03.973-04:00
CVE-2014-0116,CWE-264,2014-05-08T06:55:02.967-04:00
CVE-2014-0117,CWE-20,2014-07-20T07:12:48.823-04:00
CVE-2014-0118,CWE-399,2014-07-20T07:12:48.887-04:00
CVE-2014-0119,CWE-264,2014-05-31T07:17:13.357-04:00
CVE-2014-0122,CWE-264,2014-03-24T10:20:39.370-04:00
CVE-2014-0123,CWE-264,2014-03-24T10:20:39.370-04:00
CVE-2014-0124,CWE-264,2014-03-24T10:20:39.387-04:00
CVE-2014-0125,CWE-264,2014-03-24T10:20:39.400-04:00
CVE-2014-0126,CWE-352,2014-03-24T10:20:39.400-04:00
CVE-2014-0127,CWE-264,2014-03-24T10:20:39.417-04:00
CVE-2014-0128,CWE-20,2014-04-14T11:09:05.710-04:00
CVE-2014-0129,CWE-264,2014-03-24T10:20:39.417-04:00
CVE-2014-0130,CWE-22,2014-05-07T06:55:04.133-04:00
CVE-2014-0131,CWE-399,2014-03-24T12:40:48.093-04:00
CVE-2014-0132,CWE-287,2014-03-18T13:02:53.420-04:00
CVE-2014-0133,CWE-119,2014-03-28T11:55:08.607-04:00
CVE-2014-0134,CWE-200,2014-05-08T10:29:13.220-04:00
CVE-2014-0135,CWE-264,2014-05-08T10:29:13.283-04:00
CVE-2014-0136,CWE-20,2014-10-26T21:55:24.157-04:00
CVE-2014-0137,CWE-89,2014-05-14T15:55:10.747-04:00
CVE-2014-0138,CWE-287,2014-04-15T10:55:04.107-04:00
CVE-2014-0139,CWE-310,2014-04-15T10:55:04.137-04:00
CVE-2014-0140,CWE-264,2014-10-06T10:55:08.110-04:00
CVE-2014-0149,CWE-79,2014-05-05T13:06:05.543-04:00
CVE-2014-0150,CWE-189,2014-04-18T10:55:25.947-04:00
CVE-2014-0151,CWE-352,2015-02-13T10:59:01.830-05:00
CVE-2014-0152,,2014-09-08T10:55:02.403-04:00
CVE-2014-0153,CWE-200,2014-09-08T10:55:02.467-04:00
CVE-2014-0154,CWE-200,2015-02-13T10:59:03.313-05:00
CVE-2014-0155,CWE-20,2014-04-14T19:55:07.577-04:00
CVE-2014-0157,CWE-79,2014-04-15T10:55:04.187-04:00
CVE-2014-0159,CWE-119,2014-04-14T11:09:05.990-04:00
CVE-2014-0160,CWE-119,2014-04-07T18:55:03.893-04:00
CVE-2014-0162,CWE-20,2014-04-27T16:55:23.667-04:00
CVE-2014-0164,CWE-310,2014-05-05T13:06:05.607-04:00
CVE-2014-0165,CWE-264,2014-04-09T20:55:06.267-04:00
CVE-2014-0166,CWE-287,2014-04-09T20:55:09.530-04:00
CVE-2014-0167,CWE-264,2014-04-15T10:55:04.200-04:00
CVE-2014-0168,CWE-352,2014-10-06T10:55:08.250-04:00
CVE-2014-0170,,2014-09-30T10:55:08.453-04:00
CVE-2014-0171,,2015-01-15T10:59:00.060-05:00
CVE-2014-0172,CWE-189,2014-04-11T11:55:18.757-04:00
CVE-2014-0173,CWE-264,2014-04-22T09:06:27.023-04:00
CVE-2014-0174,CWE-200,2014-07-11T10:55:03.617-04:00
CVE-2014-0176,CWE-79,2014-07-07T10:55:03.443-04:00
CVE-2014-0177,CWE-310,2014-05-27T10:55:10.540-04:00
CVE-2014-0178,,2014-05-28T00:58:32.690-04:00
CVE-2014-0179,CWE-20,2014-08-03T14:55:05.630-04:00
CVE-2014-0180,CWE-399,2014-07-07T10:55:03.490-04:00
CVE-2014-0181,CWE-264,2014-04-26T20:55:05.750-04:00
CVE-2014-0182,CWE-119,2014-11-04T16:55:25.127-05:00
CVE-2014-0184,CWE-255,2014-07-07T10:55:03.537-04:00
CVE-2014-0185,CWE-264,2014-05-06T06:44:02.987-04:00
CVE-2014-0186,,2014-06-14T07:18:54.207-04:00
CVE-2014-0187,CWE-264,2014-04-28T10:09:06.237-04:00
CVE-2014-0188,CWE-287,2014-04-24T10:55:04.263-04:00
CVE-2014-0189,CWE-310,2014-05-02T10:55:05.823-04:00
CVE-2014-0190,,2014-05-08T10:29:13.953-04:00
CVE-2014-0191,,2015-01-21T09:59:00.053-05:00
CVE-2014-0192,CWE-264,2014-05-08T10:29:14.033-04:00
CVE-2014-0193,CWE-399,2014-05-06T10:55:05.667-04:00
CVE-2014-0194,,2015-05-19T06:59:00.087-04:00
CVE-2014-0195,CWE-119,2014-06-05T17:55:06.147-04:00
CVE-2014-0196,CWE-362,2014-05-07T06:55:04.337-04:00
CVE-2014-0198,,2014-05-06T06:44:05.470-04:00
CVE-2014-0199,CWE-310,2014-05-29T10:19:07.487-04:00
CVE-2014-0200,CWE-264,2014-05-29T10:19:07.567-04:00
CVE-2014-0201,CWE-264,2014-05-29T10:19:07.627-04:00
CVE-2014-0202,CWE-255,2014-05-30T10:55:08.817-04:00
CVE-2014-0203,CWE-20,2014-06-23T07:21:17.170-04:00
CVE-2014-0204,CWE-264,2014-11-03T18:55:05.297-05:00
CVE-2014-0205,CWE-119,2014-09-28T15:55:05.550-04:00
CVE-2014-0206,,2014-06-25T07:19:21.387-04:00
CVE-2014-0207,CWE-119,2014-07-09T07:07:01.243-04:00
CVE-2014-0209,CWE-189,2014-05-15T10:55:07.247-04:00
CVE-2014-0210,CWE-119,2014-05-15T10:55:07.323-04:00
CVE-2014-0211,CWE-189,2014-05-15T10:55:07.403-04:00
CVE-2014-0213,CWE-352,2014-05-26T20:55:02.357-04:00
CVE-2014-0214,CWE-287,2014-05-26T20:55:02.417-04:00
CVE-2014-0215,CWE-200,2014-05-26T20:55:02.480-04:00
CVE-2014-0216,CWE-264,2014-05-26T20:55:02.557-04:00
CVE-2014-0217,CWE-200,2014-05-26T20:55:02.620-04:00
CVE-2014-0218,CWE-79,2014-05-26T20:55:02.683-04:00
CVE-2014-0220,CWE-200,2014-06-10T10:55:09.273-04:00
CVE-2014-0221,CWE-399,2014-06-05T17:55:06.207-04:00
CVE-2014-0222,CWE-189,2014-11-04T16:55:25.187-05:00
CVE-2014-0223,CWE-189,2014-11-04T16:55:25.237-05:00
CVE-2014-0224,CWE-310,2014-06-05T17:55:07.817-04:00
CVE-2014-0226,CWE-362,2014-07-20T07:12:48.933-04:00
CVE-2014-0227,CWE-19,2015-02-15T19:59:00.057-05:00
CVE-2014-0228,CWE-284,2014-11-16T12:59:00.127-05:00
CVE-2014-0230,CWE-399,2015-06-07T19:59:02.690-04:00
CVE-2014-0231,CWE-399,2014-07-20T07:12:48.980-04:00
CVE-2014-0232,CWE-79,2014-08-22T10:55:07.127-04:00
CVE-2014-0233,CWE-94,2014-11-16T06:59:01.603-05:00
CVE-2014-0235,,2014-04-08T19:55:05.400-04:00
CVE-2014-0236,,2016-05-16T06:59:00.127-04:00
CVE-2014-0237,CWE-399,2014-06-01T00:29:34.720-04:00
CVE-2014-0238,CWE-119,2014-06-01T00:29:34.783-04:00
CVE-2014-0239,CWE-20,2014-05-28T00:58:32.750-04:00
CVE-2014-0240,CWE-264,2014-05-27T10:55:12.197-04:00
CVE-2014-0244,CWE-20,2014-06-23T10:55:05.277-04:00
CVE-2014-0246,CWE-255,2014-05-29T10:19:07.877-04:00
CVE-2014-0247,,2014-07-03T13:55:05.780-04:00
CVE-2014-0248,CWE-94,2014-07-07T10:55:03.787-04:00
CVE-2014-0249,CWE-264,2014-06-11T10:55:07.190-04:00
CVE-2014-0250,CWE-189,2014-11-16T12:59:01.720-05:00
CVE-2014-0251,CWE-94,2014-05-14T07:13:04.177-04:00
CVE-2014-0253,CWE-20,2014-02-11T23:50:39.937-05:00
CVE-2014-0254,CWE-20,2014-02-11T23:50:39.970-05:00
CVE-2014-0255,CWE-20,2014-05-14T07:13:04.257-04:00
CVE-2014-0256,CWE-20,2014-05-14T07:13:04.320-04:00
CVE-2014-0257,CWE-20,2014-02-11T23:50:39.987-05:00
CVE-2014-0258,CWE-119,2014-01-15T11:13:03.837-05:00
CVE-2014-0259,CWE-119,2014-01-15T11:13:03.850-05:00
CVE-2014-0260,CWE-119,2014-01-15T11:13:03.883-05:00
CVE-2014-0261,CWE-20,2014-01-15T11:13:03.913-05:00
CVE-2014-0262,CWE-264,2014-01-15T11:13:03.930-05:00
CVE-2014-0263,CWE-119,2014-02-11T23:50:40.033-05:00
CVE-2014-0266,CWE-264,2014-02-11T23:50:40.063-05:00
CVE-2014-0267,CWE-119,2014-02-11T23:50:40.077-05:00
CVE-2014-0268,CWE-264,2014-02-11T23:50:40.110-05:00
CVE-2014-0269,CWE-119,2014-02-11T23:50:40.140-05:00
CVE-2014-0270,CWE-119,2014-02-11T23:50:40.157-05:00
CVE-2014-0271,CWE-119,2014-02-11T23:50:40.187-05:00
CVE-2014-0272,CWE-119,2014-02-11T23:50:40.220-05:00
CVE-2014-0273,CWE-119,2014-02-11T23:50:40.237-05:00
CVE-2014-0274,CWE-119,2014-02-11T23:50:40.267-05:00
CVE-2014-0275,CWE-119,2014-02-11T23:50:40.283-05:00
CVE-2014-0276,CWE-119,2014-02-11T23:50:40.313-05:00
CVE-2014-0277,CWE-119,2014-02-11T23:50:40.327-05:00
CVE-2014-0278,CWE-119,2014-02-11T23:50:40.360-05:00
CVE-2014-0279,CWE-119,2014-02-11T23:50:40.377-05:00
CVE-2014-0280,CWE-119,2014-02-11T23:50:40.407-05:00
CVE-2014-0281,CWE-119,2014-02-11T23:50:40.423-05:00
CVE-2014-0282,CWE-119,2014-06-11T00:56:16.350-04:00
CVE-2014-0283,CWE-119,2014-02-11T23:50:40.453-05:00
CVE-2014-0284,CWE-119,2014-02-11T23:50:40.470-05:00
CVE-2014-0285,CWE-119,2014-02-11T23:50:40.500-05:00
CVE-2014-0286,CWE-119,2014-02-11T23:50:40.517-05:00
CVE-2014-0287,CWE-119,2014-02-11T23:50:40.547-05:00
CVE-2014-0288,CWE-119,2014-02-11T23:50:40.563-05:00
CVE-2014-0289,CWE-119,2014-02-11T23:50:40.593-05:00
CVE-2014-0290,CWE-119,2014-02-11T23:50:40.627-05:00
CVE-2014-0292,,2016-02-23T00:59:00.107-05:00
CVE-2014-0293,CWE-200,2014-02-11T23:50:40.640-05:00
CVE-2014-0294,CWE-94,2014-02-11T23:50:40.673-05:00
CVE-2014-0295,CWE-264,2014-02-11T23:50:41.283-05:00
CVE-2014-0296,CWE-310,2014-06-11T00:56:16.430-04:00
CVE-2014-0297,CWE-119,2014-03-12T01:15:19.333-04:00
CVE-2014-0298,CWE-119,2014-03-12T01:15:19.367-04:00
CVE-2014-0299,CWE-119,2014-03-12T01:15:19.397-04:00
CVE-2014-0300,CWE-119,2014-03-12T01:15:19.413-04:00
CVE-2014-0301,CWE-399,2014-03-12T01:15:19.443-04:00
CVE-2014-0302,CWE-119,2014-03-12T01:15:19.460-04:00
CVE-2014-0303,CWE-119,2014-03-12T01:15:19.473-04:00
CVE-2014-0304,CWE-119,2014-03-12T01:15:19.507-04:00
CVE-2014-0305,CWE-119,2014-03-12T01:15:19.520-04:00
CVE-2014-0306,CWE-119,2014-03-12T01:15:19.553-04:00
CVE-2014-0307,CWE-416,2014-03-12T01:15:19.567-04:00
CVE-2014-0308,CWE-119,2014-03-12T01:15:19.600-04:00
CVE-2014-0309,CWE-119,2014-03-12T01:15:19.630-04:00
CVE-2014-0310,CWE-119,2014-05-14T07:13:04.380-04:00
CVE-2014-0311,CWE-119,2014-03-12T01:15:19.677-04:00
CVE-2014-0312,CWE-119,2014-03-12T01:15:19.723-04:00
CVE-2014-0313,CWE-119,2014-03-12T01:15:19.770-04:00
CVE-2014-0314,CWE-119,2014-03-12T01:15:19.833-04:00
CVE-2014-0315,,2014-04-08T19:55:05.853-04:00
CVE-2014-0316,CWE-399,2014-08-12T17:55:06.117-04:00
CVE-2014-0317,CWE-264,2014-03-12T01:15:19.897-04:00
CVE-2014-0318,CWE-264,2014-08-12T17:55:06.163-04:00
CVE-2014-0319,CWE-264,2014-03-12T01:15:19.943-04:00
CVE-2014-0321,CWE-119,2014-03-12T01:15:20.007-04:00
CVE-2014-0322,CWE-416,2014-02-14T11:55:07.500-05:00
CVE-2014-0323,CWE-119,2014-03-12T01:15:20.037-04:00
CVE-2014-0324,CWE-119,2014-03-12T01:15:20.067-04:00
CVE-2014-0325,,2014-07-03T10:55:06.440-04:00
CVE-2014-0326,,2014-08-17T19:55:04.027-04:00
CVE-2014-0327,,2014-08-17T19:55:04.087-04:00
CVE-2014-0328,,2014-08-15T07:15:42.903-04:00
CVE-2014-0329,CWE-255,2014-02-04T00:39:08.450-05:00
CVE-2014-0330,CWE-79,2014-02-06T18:55:03.993-05:00
CVE-2014-0331,CWE-79,2014-04-10T16:29:20.440-04:00
CVE-2014-0332,CWE-79,2014-02-14T11:55:08.030-05:00
CVE-2014-0333,CWE-189,2014-02-27T15:55:04.850-05:00
CVE-2014-0334,CWE-79,2014-03-02T12:55:02.720-05:00
CVE-2014-0335,CWE-79,2014-03-06T06:55:05.130-05:00
CVE-2014-0336,CWE-352,2014-03-06T06:55:05.147-05:00
CVE-2014-0337,CWE-79,2014-04-05T00:01:37.547-04:00
CVE-2014-0338,CWE-79,2014-03-16T10:06:45.117-04:00
CVE-2014-0339,CWE-79,2014-03-16T10:06:45.147-04:00
CVE-2014-0341,CWE-79,2014-04-15T06:55:11.870-04:00
CVE-2014-0342,,2014-04-15T06:55:11.900-04:00
CVE-2014-0343,,2014-03-25T16:55:07.027-04:00
CVE-2014-0344,CWE-264,2014-03-29T16:55:04.060-04:00
CVE-2014-0346,,2014-04-07T18:55:03.940-04:00
CVE-2014-0347,CWE-255,2014-04-12T00:37:31.377-04:00
CVE-2014-0348,CWE-287,2014-04-15T06:55:11.947-04:00
CVE-2014-0349,,2014-04-12T00:37:31.423-04:00
CVE-2014-0350,CWE-310,2014-04-25T21:55:04.967-04:00
CVE-2014-0351,CWE-310,2014-09-10T14:55:02.643-04:00
CVE-2014-0352,,2014-09-10T14:55:02.690-04:00
CVE-2014-0353,CWE-287,2014-04-15T06:55:11.963-04:00
CVE-2014-0354,CWE-255,2014-04-15T06:55:11.993-04:00
CVE-2014-0355,CWE-119,2014-04-15T06:55:12.027-04:00
CVE-2014-0356,CWE-78,2014-04-15T06:55:12.057-04:00
CVE-2014-0357,CWE-287,2014-04-15T06:55:12.087-04:00
CVE-2014-0358,CWE-22,2014-04-15T06:55:12.120-04:00
CVE-2014-0359,CWE-78,2014-04-15T06:55:12.150-04:00
CVE-2014-0360,,2014-04-23T16:55:06.703-04:00
CVE-2014-0361,CWE-310,2014-04-21T18:55:08.240-04:00
CVE-2014-0362,CWE-79,2014-05-08T06:55:03.107-04:00
CVE-2014-0363,CWE-254,2014-04-30T06:49:04.490-04:00
CVE-2014-0364,,2014-04-30T06:49:04.520-04:00
CVE-2014-0366,,2014-01-15T11:08:06.610-05:00
CVE-2014-0367,,2014-01-15T11:08:06.657-05:00
CVE-2014-0368,,2014-01-15T11:08:06.687-05:00
CVE-2014-0369,,2014-01-15T11:08:06.720-05:00
CVE-2014-0370,,2014-01-15T11:08:06.767-05:00
CVE-2014-0371,,2014-01-15T11:08:06.797-05:00
CVE-2014-0372,,2014-01-15T11:08:06.830-05:00
CVE-2014-0373,,2014-01-15T11:08:06.860-05:00
CVE-2014-0374,,2014-01-15T11:08:06.890-05:00
CVE-2014-0375,,2014-01-15T11:08:06.923-05:00
CVE-2014-0376,,2014-01-15T11:08:06.953-05:00
CVE-2014-0377,,2014-01-15T11:08:06.987-05:00
CVE-2014-0378,,2014-01-15T11:08:07.033-05:00
CVE-2014-0379,,2014-01-15T11:08:07.080-05:00
CVE-2014-0380,,2014-01-15T11:08:07.110-05:00
CVE-2014-0381,,2014-01-15T11:08:07.127-05:00
CVE-2014-0382,,2014-01-15T11:08:07.157-05:00
CVE-2014-0383,,2014-01-15T11:08:07.203-05:00
CVE-2014-0384,,2014-04-15T20:55:23.777-04:00
CVE-2014-0385,,2014-01-15T11:08:07.237-05:00
CVE-2014-0386,,2014-01-15T11:08:07.267-05:00
CVE-2014-0387,,2014-01-15T11:08:07.330-05:00
CVE-2014-0388,,2014-01-15T11:08:07.360-05:00
CVE-2014-0389,,2014-01-15T11:08:07.390-05:00
CVE-2014-0390,,2014-01-15T11:08:07.423-05:00
CVE-2014-0391,,2014-01-15T11:08:07.437-05:00
CVE-2014-0392,,2014-01-15T11:08:07.470-05:00
CVE-2014-0393,,2014-01-15T11:08:07.500-05:00
CVE-2014-0394,,2014-01-15T11:08:07.533-05:00
CVE-2014-0395,,2014-01-15T11:08:07.563-05:00
CVE-2014-0396,,2014-01-15T11:08:07.627-05:00
CVE-2014-0397,CWE-119,2014-10-06T19:55:06.780-04:00
CVE-2014-0398,,2014-01-15T11:08:07.657-05:00
CVE-2014-0399,,2014-01-15T11:08:07.687-05:00
CVE-2014-0400,,2014-01-15T11:08:09.673-05:00
CVE-2014-0401,,2014-01-15T11:08:09.703-05:00
CVE-2014-0402,,2014-01-15T11:08:09.737-05:00
CVE-2014-0403,,2014-01-15T11:08:09.767-05:00
CVE-2014-0404,,2014-01-15T11:08:09.797-05:00
CVE-2014-0405,,2014-01-15T11:08:09.813-05:00
CVE-2014-0406,,2014-01-15T11:08:09.843-05:00
CVE-2014-0407,,2014-01-15T11:08:09.877-05:00
CVE-2014-0408,,2014-01-15T11:08:09.907-05:00
CVE-2014-0410,,2014-01-15T11:08:09.953-05:00
CVE-2014-0411,,2014-01-15T11:08:10.017-05:00
CVE-2014-0412,,2014-01-15T11:08:10.033-05:00
CVE-2014-0413,,2014-04-15T20:55:23.810-04:00
CVE-2014-0414,,2014-04-15T20:55:23.840-04:00
CVE-2014-0415,,2014-01-15T11:08:10.063-05:00
CVE-2014-0416,,2014-01-15T11:08:10.093-05:00
CVE-2014-0417,,2014-01-15T11:08:10.127-05:00
CVE-2014-0418,,2014-01-15T11:08:10.157-05:00
CVE-2014-0419,,2014-01-15T11:08:10.187-05:00
CVE-2014-0420,,2014-01-15T11:08:10.203-05:00
CVE-2014-0421,,2014-04-15T20:55:23.873-04:00
CVE-2014-0422,,2014-01-15T11:08:10.237-05:00
CVE-2014-0423,,2014-01-15T11:08:10.267-05:00
CVE-2014-0424,,2014-01-15T11:08:10.297-05:00
CVE-2014-0425,,2014-01-15T11:08:10.330-05:00
CVE-2014-0426,,2014-04-15T20:55:23.903-04:00
CVE-2014-0427,,2014-01-15T11:08:10.360-05:00
CVE-2014-0428,,2014-01-15T11:08:10.377-05:00
CVE-2014-0429,,2014-04-15T20:55:23.920-04:00
CVE-2014-0430,,2014-01-15T11:08:10.407-05:00
CVE-2014-0431,,2014-01-15T11:08:10.437-05:00
CVE-2014-0432,,2014-04-15T20:55:23.967-04:00
CVE-2014-0433,,2014-01-15T11:08:10.453-05:00
CVE-2014-0434,,2014-01-15T11:08:10.487-05:00
CVE-2014-0435,,2014-01-15T11:08:10.517-05:00
CVE-2014-0436,,2014-07-17T01:10:13.997-04:00
CVE-2014-0437,,2014-01-15T11:08:10.547-05:00
CVE-2014-0438,,2014-01-15T11:08:10.580-05:00
CVE-2014-0439,,2014-01-15T11:08:10.593-05:00
CVE-2014-0440,,2014-01-15T11:08:10.627-05:00
CVE-2014-0441,,2014-01-15T11:08:10.657-05:00
CVE-2014-0442,,2014-04-15T20:55:23.980-04:00
CVE-2014-0443,,2014-01-15T11:08:10.687-05:00
CVE-2014-0444,,2014-01-15T11:08:10.720-05:00
CVE-2014-0445,,2014-01-15T11:08:10.737-05:00
CVE-2014-0446,,2014-04-15T20:55:24.027-04:00
CVE-2014-0447,,2014-04-15T20:55:24.060-04:00
