CVE-2011-0001,CWE-399,2011-03-15T13:55:02.420-04:00
CVE-2011-0002,CWE-310,2011-01-22T17:00:06.677-05:00
CVE-2011-0003,CWE-20,2011-01-10T22:00:05.017-05:00
CVE-2011-0004,CWE-79,2011-01-10T15:00:17.000-05:00
CVE-2011-0005,CWE-79,2011-01-10T22:00:05.297-05:00
CVE-2011-0006,CWE-264,2012-06-21T19:55:01.787-04:00
CVE-2011-0007,CWE-59,2011-01-10T22:00:05.360-05:00
CVE-2011-0008,,2011-01-20T14:00:07.443-05:00
CVE-2011-0009,CWE-310,2011-01-25T14:00:03.810-05:00
CVE-2011-0010,CWE-264,2011-01-18T13:03:08.267-05:00
CVE-2011-0011,CWE-287,2012-06-21T11:55:05.863-04:00
CVE-2011-0012,CWE-59,2011-04-18T13:55:00.937-04:00
CVE-2011-0013,CWE-79,2011-02-18T20:00:01.557-05:00
CVE-2011-0014,CWE-399,2011-02-18T20:00:01.777-05:00
CVE-2011-0015,CWE-20,2011-01-19T07:00:06.623-05:00
CVE-2011-0016,CWE-399,2011-01-19T07:00:19.640-05:00
CVE-2011-0017,CWE-59,2011-02-01T20:00:06.203-05:00
CVE-2011-0018,CWE-20,2011-01-28T11:00:02.937-05:00
CVE-2011-0019,CWE-20,2011-02-23T14:00:01.670-05:00
CVE-2011-0020,CWE-119,2011-01-24T13:00:03.783-05:00
CVE-2011-0021,CWE-119,2011-01-25T14:00:04.370-05:00
CVE-2011-0022,CWE-399,2011-02-23T14:00:01.813-05:00
CVE-2011-0024,CWE-119,2011-03-28T12:55:03.780-04:00
CVE-2011-0025,CWE-20,2011-02-04T15:00:02.447-05:00
CVE-2011-0026,CWE-189,2011-01-11T20:00:01.807-05:00
CVE-2011-0027,CWE-20,2011-01-11T20:00:01.887-05:00
CVE-2011-0028,CWE-94,2011-04-13T14:55:00.923-04:00
CVE-2011-0029,,2011-03-09T18:00:01.793-05:00
CVE-2011-0030,CWE-264,2011-02-08T20:00:01.367-05:00
CVE-2011-0031,CWE-200,2011-02-08T20:00:07.977-05:00
CVE-2011-0032,,2011-03-09T18:00:01.840-05:00
CVE-2011-0033,CWE-20,2011-02-10T11:00:13.427-05:00
CVE-2011-0034,CWE-119,2011-04-13T14:55:00.970-04:00
CVE-2011-0035,CWE-94,2011-02-10T11:00:13.487-05:00
CVE-2011-0036,CWE-94,2011-02-10T11:00:13.550-05:00
CVE-2011-0037,CWE-20,2011-02-25T13:00:01.213-05:00
CVE-2011-0038,,2011-02-10T11:00:13.613-05:00
CVE-2011-0039,CWE-287,2011-02-08T20:00:08.070-05:00
CVE-2011-0040,CWE-20,2011-02-08T20:00:08.150-05:00
CVE-2011-0041,CWE-189,2011-04-13T14:55:01.017-04:00
CVE-2011-0042,CWE-20,2011-03-09T18:00:01.857-05:00
CVE-2011-0043,CWE-310,2011-02-10T11:00:13.677-05:00
CVE-2011-0045,CWE-119,2011-02-08T20:00:08.243-05:00
CVE-2011-0046,CWE-352,2011-01-28T11:00:02.987-05:00
CVE-2011-0047,CWE-79,2011-02-03T20:00:05.683-05:00
CVE-2011-0048,CWE-79,2011-01-28T11:00:03.030-05:00
CVE-2011-0049,CWE-22,2011-02-03T20:00:07.400-05:00
CVE-2011-0050,CWE-79,2011-02-18T20:00:01.933-05:00
CVE-2011-0051,CWE-20,2011-03-02T15:00:01.380-05:00
CVE-2011-0053,,2011-03-02T15:00:01.410-05:00
CVE-2011-0054,CWE-119,2011-03-02T15:00:01.490-05:00
CVE-2011-0055,CWE-399,2011-03-02T15:00:01.507-05:00
CVE-2011-0056,CWE-119,2011-03-02T15:00:01.537-05:00
CVE-2011-0057,CWE-399,2011-03-02T15:00:01.567-05:00
CVE-2011-0058,CWE-119,2011-03-02T15:00:01.583-05:00
CVE-2011-0059,CWE-352,2011-03-02T15:00:01.597-05:00
CVE-2011-0061,CWE-119,2011-03-02T15:00:01.613-05:00
CVE-2011-0062,,2011-03-02T15:00:01.630-05:00
CVE-2011-0063,CWE-22,2011-03-15T13:55:02.937-04:00
CVE-2011-0064,,2011-03-07T16:00:01.330-05:00
CVE-2011-0065,CWE-399,2011-05-07T14:55:00.997-04:00
CVE-2011-0066,CWE-399,2011-05-07T14:55:01.043-04:00
CVE-2011-0067,CWE-20,2011-05-07T14:55:01.090-04:00
CVE-2011-0069,,2011-05-07T14:55:01.120-04:00
CVE-2011-0070,,2011-05-07T14:55:01.167-04:00
CVE-2011-0071,CWE-22,2011-05-07T14:55:01.197-04:00
CVE-2011-0072,,2011-05-07T14:55:01.247-04:00
CVE-2011-0073,CWE-20,2011-05-07T14:55:01.293-04:00
CVE-2011-0074,,2011-05-07T14:55:01.323-04:00
CVE-2011-0075,,2011-05-07T14:55:01.357-04:00
CVE-2011-0076,,2011-05-07T14:55:01.387-04:00
CVE-2011-0077,,2011-05-07T14:55:01.433-04:00
CVE-2011-0078,,2011-05-07T14:55:01.463-04:00
CVE-2011-0079,,2011-05-07T14:55:01.497-04:00
CVE-2011-0080,,2011-05-07T14:55:01.543-04:00
CVE-2011-0081,,2011-05-07T14:55:01.573-04:00
CVE-2011-0082,CWE-20,2011-06-06T15:55:01.317-04:00
CVE-2011-0083,CWE-399,2011-06-30T12:55:04.957-04:00
CVE-2011-0084,CWE-94,2011-08-18T14:55:01.333-04:00
CVE-2011-0085,CWE-399,2011-06-30T12:55:04.987-04:00
CVE-2011-0086,CWE-20,2011-02-08T20:00:08.320-05:00
CVE-2011-0087,CWE-20,2011-02-08T20:00:08.400-05:00
CVE-2011-0088,CWE-20,2011-02-08T20:00:08.493-05:00
CVE-2011-0089,CWE-20,2011-02-08T20:00:08.570-05:00
CVE-2011-0090,CWE-20,2011-02-08T20:00:08.667-05:00
CVE-2011-0091,CWE-287,2011-02-10T11:00:13.723-05:00
CVE-2011-0092,CWE-94,2011-02-10T11:00:31.833-05:00
CVE-2011-0093,CWE-94,2011-02-10T11:00:31.863-05:00
CVE-2011-0094,CWE-399,2011-04-13T14:55:01.047-04:00
CVE-2011-0096,CWE-79,2011-01-31T15:00:49.173-05:00
CVE-2011-0097,CWE-189,2011-04-13T14:55:01.080-04:00
CVE-2011-0098,CWE-189,2011-04-13T14:55:01.127-04:00
CVE-2011-0101,CWE-119,2011-04-13T14:55:01.157-04:00
CVE-2011-0103,CWE-119,2011-04-13T14:55:01.187-04:00
CVE-2011-0104,CWE-119,2011-04-13T14:55:01.220-04:00
CVE-2011-0105,CWE-119,2011-04-13T14:55:01.250-04:00
CVE-2011-0107,,2011-04-13T14:55:01.283-04:00
CVE-2011-0111,CWE-119,2011-03-03T15:00:01.457-05:00
CVE-2011-0112,CWE-119,2011-03-03T15:00:01.520-05:00
CVE-2011-0113,CWE-119,2011-03-03T15:00:01.550-05:00
CVE-2011-0114,CWE-119,2011-03-03T15:00:01.583-05:00
CVE-2011-0115,CWE-119,2011-03-03T15:00:01.613-05:00
CVE-2011-0116,CWE-399,2011-03-03T15:00:01.643-05:00
CVE-2011-0117,CWE-119,2011-03-03T15:00:01.677-05:00
CVE-2011-0118,CWE-119,2011-03-03T15:00:01.707-05:00
CVE-2011-0119,CWE-119,2011-03-03T15:00:01.723-05:00
CVE-2011-0120,CWE-119,2011-03-03T15:00:01.737-05:00
CVE-2011-0121,CWE-119,2011-03-03T15:00:01.753-05:00
CVE-2011-0122,CWE-119,2011-03-03T15:00:01.770-05:00
CVE-2011-0123,CWE-119,2011-03-03T15:00:01.800-05:00
CVE-2011-0124,CWE-119,2011-03-03T15:00:01.817-05:00
CVE-2011-0125,CWE-119,2011-03-03T15:00:01.833-05:00
CVE-2011-0126,CWE-119,2011-03-03T15:00:01.847-05:00
CVE-2011-0127,CWE-119,2011-03-03T15:00:01.863-05:00
CVE-2011-0128,CWE-119,2011-03-03T15:00:01.893-05:00
CVE-2011-0129,CWE-119,2011-03-03T15:00:01.910-05:00
CVE-2011-0130,CWE-119,2011-03-03T15:00:01.927-05:00
CVE-2011-0131,CWE-119,2011-03-03T15:00:01.957-05:00
CVE-2011-0132,CWE-399,2011-03-03T15:00:01.973-05:00
CVE-2011-0133,CWE-119,2011-03-03T15:00:01.987-05:00
CVE-2011-0134,CWE-119,2011-03-03T15:00:02.020-05:00
CVE-2011-0135,CWE-119,2011-03-03T15:00:02.037-05:00
CVE-2011-0136,CWE-119,2011-03-03T15:00:02.050-05:00
CVE-2011-0137,CWE-119,2011-03-03T15:00:02.067-05:00
CVE-2011-0138,CWE-119,2011-03-03T15:00:02.083-05:00
CVE-2011-0139,CWE-119,2011-03-03T15:00:02.113-05:00
CVE-2011-0140,CWE-119,2011-03-03T15:00:02.127-05:00
CVE-2011-0141,CWE-119,2011-03-03T15:00:02.143-05:00
CVE-2011-0142,CWE-119,2011-03-03T15:00:02.177-05:00
CVE-2011-0143,CWE-119,2011-03-03T15:00:02.190-05:00
CVE-2011-0144,CWE-119,2011-03-03T15:00:02.207-05:00
CVE-2011-0145,CWE-119,2011-03-03T15:00:02.223-05:00
CVE-2011-0146,CWE-119,2011-03-03T15:00:02.253-05:00
CVE-2011-0147,CWE-119,2011-03-03T15:00:02.270-05:00
CVE-2011-0148,CWE-119,2011-03-03T15:00:02.287-05:00
CVE-2011-0149,CWE-119,2011-03-03T15:00:02.317-05:00
CVE-2011-0150,CWE-119,2011-03-03T15:00:02.333-05:00
CVE-2011-0151,CWE-119,2011-03-03T15:00:02.363-05:00
CVE-2011-0152,CWE-119,2011-03-03T15:00:02.377-05:00
CVE-2011-0153,CWE-119,2011-03-03T15:00:02.393-05:00
CVE-2011-0154,CWE-119,2011-03-03T15:00:02.410-05:00
CVE-2011-0155,CWE-119,2011-03-03T15:00:02.440-05:00
CVE-2011-0156,CWE-119,2011-03-03T15:00:02.457-05:00
CVE-2011-0157,CWE-119,2011-03-11T17:55:02.543-05:00
CVE-2011-0158,CWE-20,2011-03-11T17:55:02.637-05:00
CVE-2011-0159,CWE-20,2011-03-11T17:55:02.747-05:00
CVE-2011-0160,CWE-20,2011-03-11T17:55:02.840-05:00
CVE-2011-0161,CWE-264,2011-03-11T17:55:02.947-05:00
CVE-2011-0162,CWE-20,2011-03-11T17:55:03.057-05:00
CVE-2011-0163,CWE-20,2011-03-11T17:55:03.167-05:00
CVE-2011-0164,CWE-119,2011-03-03T15:00:02.487-05:00
CVE-2011-0165,CWE-119,2011-03-03T15:00:02.503-05:00
CVE-2011-0166,CWE-264,2011-03-11T17:55:03.277-05:00
CVE-2011-0167,CWE-264,2011-03-11T17:55:03.340-05:00
CVE-2011-0168,CWE-119,2011-03-03T15:00:02.520-05:00
CVE-2011-0169,CWE-79,2011-03-11T17:55:03.400-05:00
CVE-2011-0170,CWE-119,2011-03-03T15:00:02.597-05:00
CVE-2011-0172,CWE-189,2011-03-22T22:00:04.033-04:00
CVE-2011-0173,CWE-134,2011-03-22T22:00:04.050-04:00
CVE-2011-0174,CWE-119,2011-03-22T22:00:04.080-04:00
CVE-2011-0175,CWE-119,2011-03-22T22:00:04.110-04:00
CVE-2011-0176,CWE-119,2011-03-22T22:00:04.143-04:00
CVE-2011-0177,CWE-119,2011-03-22T22:00:04.157-04:00
CVE-2011-0178,CWE-200,2011-03-22T22:00:04.173-04:00
CVE-2011-0179,CWE-119,2011-03-22T22:00:04.207-04:00
CVE-2011-0180,CWE-189,2011-03-22T22:00:04.220-04:00
CVE-2011-0181,CWE-189,2011-03-22T22:00:04.237-04:00
CVE-2011-0182,CWE-20,2011-03-22T22:00:05.393-04:00
CVE-2011-0183,CWE-189,2011-03-22T22:00:05.407-04:00
CVE-2011-0184,CWE-119,2011-03-22T22:00:05.423-04:00
CVE-2011-0185,CWE-134,2011-10-14T06:55:07.650-04:00
CVE-2011-0186,CWE-119,2011-03-22T22:00:05.440-04:00
CVE-2011-0187,CWE-200,2011-03-22T22:00:05.457-04:00
CVE-2011-0188,CWE-189,2011-03-22T22:00:06.110-04:00
CVE-2011-0189,CWE-16,2011-03-22T22:00:06.143-04:00
CVE-2011-0190,CWE-20,2011-03-22T22:00:06.157-04:00
CVE-2011-0191,CWE-119,2011-03-03T15:00:02.627-05:00
CVE-2011-0192,CWE-119,2011-03-03T15:00:02.643-05:00
CVE-2011-0193,CWE-119,2011-03-22T22:00:06.173-04:00
CVE-2011-0194,CWE-189,2011-03-22T22:00:06.190-04:00
CVE-2011-0195,CWE-200,2011-04-15T15:55:00.653-04:00
CVE-2011-0196,CWE-399,2011-06-24T16:55:01.983-04:00
CVE-2011-0197,CWE-200,2011-06-24T16:55:02.030-04:00
CVE-2011-0198,CWE-119,2011-06-24T16:55:02.077-04:00
CVE-2011-0199,CWE-20,2011-06-24T16:55:02.137-04:00
CVE-2011-0200,CWE-189,2011-06-24T16:55:02.170-04:00
CVE-2011-0201,CWE-189,2011-06-24T16:55:02.217-04:00
CVE-2011-0202,CWE-189,2011-06-24T16:55:02.247-04:00
CVE-2011-0203,CWE-22,2011-06-24T16:55:02.297-04:00
CVE-2011-0204,CWE-119,2011-06-24T16:55:02.327-04:00
CVE-2011-0205,CWE-119,2011-06-24T16:55:02.357-04:00
CVE-2011-0206,CWE-119,2011-06-24T16:55:02.387-04:00
CVE-2011-0207,CWE-310,2011-06-24T16:55:02.420-04:00
CVE-2011-0208,CWE-119,2011-06-24T16:55:02.467-04:00
CVE-2011-0209,CWE-189,2011-06-24T16:55:02.497-04:00
CVE-2011-0210,CWE-119,2011-06-24T16:55:02.530-04:00
CVE-2011-0211,CWE-189,2011-06-24T16:55:02.560-04:00
CVE-2011-0212,CWE-399,2011-06-24T16:55:02.590-04:00
CVE-2011-0213,CWE-119,2011-06-24T16:55:02.623-04:00
CVE-2011-0214,CWE-310,2011-07-21T19:55:01.723-04:00
CVE-2011-0215,CWE-20,2011-07-21T19:55:01.770-04:00
CVE-2011-0216,CWE-189,2011-07-21T19:55:01.800-04:00
CVE-2011-0217,CWE-200,2011-07-21T19:55:01.847-04:00
CVE-2011-0218,CWE-119,2011-07-21T19:55:01.897-04:00
CVE-2011-0219,CWE-264,2011-07-21T19:55:01.927-04:00
CVE-2011-0221,CWE-119,2011-07-21T19:55:01.973-04:00
CVE-2011-0222,CWE-119,2011-07-21T19:55:02.003-04:00
CVE-2011-0223,CWE-119,2011-07-21T19:55:02.037-04:00
CVE-2011-0224,CWE-94,2011-10-14T06:55:07.730-04:00
CVE-2011-0225,CWE-119,2011-07-21T19:55:02.067-04:00
CVE-2011-0226,CWE-189,2011-07-19T18:55:00.820-04:00
CVE-2011-0227,CWE-264,2011-07-19T18:55:00.883-04:00
CVE-2011-0228,CWE-20,2011-08-29T16:55:00.753-04:00
CVE-2011-0229,CWE-119,2011-10-14T06:55:07.807-04:00
CVE-2011-0230,CWE-119,2011-10-14T06:55:08.057-04:00
CVE-2011-0231,CWE-200,2011-10-14T06:55:08.150-04:00
CVE-2011-0232,CWE-119,2011-07-21T19:55:02.097-04:00
CVE-2011-0233,CWE-119,2011-07-21T19:55:02.147-04:00
CVE-2011-0234,CWE-119,2011-07-21T19:55:02.193-04:00
CVE-2011-0235,CWE-119,2011-07-21T19:55:02.223-04:00
CVE-2011-0237,CWE-119,2011-07-21T19:55:02.253-04:00
CVE-2011-0238,CWE-119,2011-07-21T19:55:02.287-04:00
CVE-2011-0240,CWE-119,2011-07-21T19:55:02.333-04:00
CVE-2011-0241,CWE-119,2011-07-21T19:55:02.363-04:00
CVE-2011-0242,CWE-79,2011-07-21T19:55:02.397-04:00
CVE-2011-0244,CWE-200,2011-07-21T19:55:02.427-04:00
CVE-2011-0245,CWE-119,2011-08-03T22:45:31.950-04:00
CVE-2011-0246,CWE-119,2011-08-03T22:45:31.983-04:00
CVE-2011-0247,CWE-119,2011-08-03T22:45:32.013-04:00
CVE-2011-0248,CWE-119,2011-08-03T22:45:32.060-04:00
CVE-2011-0249,CWE-119,2011-08-03T22:45:32.093-04:00
CVE-2011-0250,CWE-119,2011-08-03T22:45:32.123-04:00
CVE-2011-0251,CWE-119,2011-08-03T22:45:32.170-04:00
CVE-2011-0252,CWE-119,2011-08-03T22:45:32.200-04:00
CVE-2011-0253,CWE-119,2011-07-21T19:55:02.457-04:00
CVE-2011-0254,CWE-119,2011-07-21T19:55:02.503-04:00
CVE-2011-0255,CWE-119,2011-07-21T19:55:02.537-04:00
CVE-2011-0256,CWE-189,2011-08-15T17:55:01.113-04:00
CVE-2011-0257,CWE-189,2011-08-15T17:55:01.270-04:00
CVE-2011-0258,CWE-119,2011-09-06T11:55:01.540-04:00
CVE-2011-0259,CWE-119,2011-10-12T14:55:01.177-04:00
CVE-2011-0260,CWE-264,2011-10-14T06:55:08.230-04:00
CVE-2011-0261,,2011-01-13T14:00:05.133-05:00
CVE-2011-0262,CWE-119,2011-01-13T14:00:05.180-05:00
CVE-2011-0263,CWE-119,2011-01-13T14:00:05.227-05:00
CVE-2011-0264,CWE-119,2011-01-13T14:00:05.307-05:00
CVE-2011-0265,CWE-119,2011-01-13T14:00:05.383-05:00
CVE-2011-0266,CWE-119,2011-01-13T14:00:05.447-05:00
CVE-2011-0267,CWE-119,2011-01-13T14:00:05.493-05:00
CVE-2011-0268,CWE-119,2011-01-13T14:00:05.540-05:00
CVE-2011-0269,CWE-119,2011-01-13T14:00:05.587-05:00
CVE-2011-0270,CWE-134,2011-01-13T14:00:05.620-05:00
CVE-2011-0271,CWE-78,2011-01-13T14:00:05.713-05:00
CVE-2011-0272,,2011-01-18T13:03:08.317-05:00
CVE-2011-0273,CWE-119,2011-01-24T20:00:02.487-05:00
CVE-2011-0274,CWE-79,2011-01-24T13:00:03.860-05:00
CVE-2011-0275,,2011-01-28T16:00:29.750-05:00
CVE-2011-0276,,2011-02-01T20:00:06.533-05:00
CVE-2011-0277,CWE-352,2011-02-08T20:00:09.307-05:00
CVE-2011-0278,,2011-03-01T18:00:02.613-05:00
CVE-2011-0279,CWE-287,2011-03-07T16:00:01.563-05:00
CVE-2011-0280,CWE-79,2011-03-14T15:55:00.697-04:00
CVE-2011-0281,CWE-310,2011-02-10T13:00:55.237-05:00
CVE-2011-0282,,2011-02-10T13:00:55.287-05:00
CVE-2011-0283,,2011-02-10T13:00:55.317-05:00
CVE-2011-0284,CWE-399,2011-03-19T22:00:03.253-04:00
CVE-2011-0285,CWE-20,2011-04-14T20:55:00.990-04:00
CVE-2011-0286,CWE-79,2011-04-18T14:55:00.877-04:00
CVE-2011-0287,,2011-07-14T19:55:02.053-04:00
CVE-2011-0290,CWE-264,2011-10-21T06:55:03.757-04:00
CVE-2011-0291,CWE-200,2011-12-08T15:55:00.780-05:00
CVE-2011-0310,CWE-119,2011-01-13T14:00:05.930-05:00
CVE-2011-0311,CWE-119,2011-09-02T19:55:01.943-04:00
CVE-2011-0314,CWE-119,2011-01-11T20:00:02.040-05:00
CVE-2011-0315,CWE-79,2011-01-11T20:00:02.103-05:00
CVE-2011-0316,CWE-264,2011-01-11T20:00:02.290-05:00
