CVE-2010-0001,CWE-189,2010-01-29T13:30:00.947-05:00
CVE-2010-0002,CWE-20,2010-01-14T13:30:00.467-05:00
CVE-2010-0003,CWE-200,2010-01-26T13:30:01.010-05:00
CVE-2010-0004,CWE-200,2010-01-29T13:30:00.997-05:00
CVE-2010-0005,CWE-264,2010-01-29T13:30:01.057-05:00
CVE-2010-0006,CWE-20,2010-01-26T13:30:01.057-05:00
CVE-2010-0007,CWE-264,2010-01-19T11:30:01.057-05:00
CVE-2010-0008,CWE-399,2010-03-19T15:30:00.360-04:00
CVE-2010-0009,CWE-200,2010-04-05T12:30:00.547-04:00
CVE-2010-0010,CWE-189,2010-02-02T11:30:02.437-05:00
CVE-2010-0011,CWE-264,2010-02-25T14:30:00.437-05:00
CVE-2010-0012,CWE-22,2010-01-08T12:30:02.317-05:00
CVE-2010-0013,CWE-22,2010-01-09T13:30:01.697-05:00
CVE-2010-0014,CWE-287,2010-01-14T13:30:00.513-05:00
CVE-2010-0015,CWE-255,2010-01-14T13:30:00.577-05:00
CVE-2010-0016,CWE-20,2010-02-10T13:30:00.877-05:00
CVE-2010-0017,CWE-362,2010-02-10T13:30:00.923-05:00
CVE-2010-0018,CWE-189,2010-01-13T14:30:00.640-05:00
CVE-2010-0019,CWE-94,2010-08-11T14:47:49.813-04:00
CVE-2010-0020,CWE-94,2010-02-10T13:30:00.957-05:00
CVE-2010-0021,CWE-362,2010-02-10T13:30:00.987-05:00
CVE-2010-0022,CWE-20,2010-02-10T13:30:01.017-05:00
CVE-2010-0023,CWE-264,2010-02-10T13:30:01.050-05:00
CVE-2010-0024,CWE-20,2010-04-14T12:00:00.587-04:00
CVE-2010-0025,CWE-200,2010-04-14T12:00:00.633-04:00
CVE-2010-0026,CWE-20,2010-02-10T13:30:01.063-05:00
CVE-2010-0027,CWE-94,2010-01-22T17:00:00.350-05:00
CVE-2010-0028,CWE-189,2010-02-10T13:30:01.097-05:00
CVE-2010-0029,CWE-119,2010-02-10T13:30:01.127-05:00
CVE-2010-0030,CWE-119,2010-02-10T13:30:01.157-05:00
CVE-2010-0031,CWE-94,2010-02-10T13:30:01.173-05:00
CVE-2010-0032,CWE-94,2010-02-10T13:30:01.267-05:00
CVE-2010-0033,CWE-119,2010-02-10T13:30:01.300-05:00
CVE-2010-0034,CWE-119,2010-02-10T13:30:01.330-05:00
CVE-2010-0035,,2010-02-10T13:30:01.347-05:00
CVE-2010-0036,CWE-119,2010-01-20T11:30:00.367-05:00
CVE-2010-0037,CWE-119,2010-01-20T11:30:00.413-05:00
CVE-2010-0038,CWE-399,2010-02-03T14:30:00.437-05:00
CVE-2010-0039,CWE-264,2010-12-21T22:00:01.390-05:00
CVE-2010-0040,CWE-189,2010-03-15T09:28:25.277-04:00
CVE-2010-0041,CWE-200,2010-03-15T09:28:25.370-04:00
CVE-2010-0042,CWE-200,2010-03-15T09:28:25.403-04:00
CVE-2010-0043,CWE-94,2010-03-15T09:28:25.433-04:00
CVE-2010-0044,CWE-16,2010-03-15T09:28:25.467-04:00
CVE-2010-0045,CWE-20,2010-03-15T09:28:25.497-04:00
CVE-2010-0046,CWE-94,2010-03-15T09:28:25.527-04:00
CVE-2010-0047,CWE-399,2010-03-15T09:28:25.560-04:00
CVE-2010-0048,CWE-399,2010-03-15T09:28:25.590-04:00
CVE-2010-0049,CWE-399,2010-03-15T10:15:32.043-04:00
CVE-2010-0050,CWE-399,2010-03-15T10:15:32.073-04:00
CVE-2010-0051,CWE-20,2010-03-15T10:15:32.120-04:00
CVE-2010-0052,CWE-399,2010-03-15T10:15:32.153-04:00
CVE-2010-0053,CWE-399,2010-03-15T10:15:32.167-04:00
CVE-2010-0054,CWE-399,2010-03-15T10:15:32.200-04:00
CVE-2010-0055,,2010-03-30T14:30:00.327-04:00
CVE-2010-0056,CWE-119,2010-03-30T13:30:00.407-04:00
CVE-2010-0057,CWE-264,2010-03-30T13:30:00.483-04:00
CVE-2010-0058,CWE-16,2010-03-30T13:30:00.517-04:00
CVE-2010-0059,CWE-119,2010-03-30T13:30:00.563-04:00
CVE-2010-0060,CWE-119,2010-03-30T14:30:00.360-04:00
CVE-2010-0062,CWE-119,2010-03-30T14:30:00.390-04:00
CVE-2010-0063,,2010-03-30T14:30:00.420-04:00
CVE-2010-0064,CWE-264,2010-03-30T14:30:00.453-04:00
CVE-2010-0065,CWE-119,2010-03-30T14:30:00.483-04:00
CVE-2010-0066,,2010-01-12T20:30:00.937-05:00
CVE-2010-0067,,2010-01-12T20:30:00.953-05:00
CVE-2010-0068,,2010-01-12T20:30:00.983-05:00
CVE-2010-0069,,2010-01-12T20:30:01.013-05:00
CVE-2010-0070,,2010-01-12T20:30:01.047-05:00
CVE-2010-0071,,2010-01-12T20:30:01.077-05:00
CVE-2010-0072,,2010-01-12T20:30:01.107-05:00
CVE-2010-0073,,2010-04-14T13:30:00.367-04:00
CVE-2010-0074,,2010-01-12T20:30:01.140-05:00
CVE-2010-0075,,2010-01-12T20:30:01.170-05:00
CVE-2010-0076,,2010-01-12T20:30:01.187-05:00
CVE-2010-0077,,2010-01-12T20:30:01.217-05:00
CVE-2010-0078,,2010-01-12T20:30:01.250-05:00
CVE-2010-0079,,2010-01-12T20:30:01.280-05:00
CVE-2010-0080,,2010-01-12T20:30:01.310-05:00
CVE-2010-0081,,2010-07-13T17:30:00.920-04:00
CVE-2010-0082,,2010-04-01T12:30:00.343-04:00
CVE-2010-0083,,2010-07-13T18:30:01.547-04:00
CVE-2010-0084,,2010-04-01T12:30:00.437-04:00
CVE-2010-0085,,2010-04-01T12:30:00.530-04:00
CVE-2010-0086,,2010-04-13T18:30:00.337-04:00
CVE-2010-0087,,2010-04-01T12:30:00.563-04:00
