CVE-2007-0001,,2007-03-02T16:18:00.000-05:00
CVE-2007-0002,CWE-119,2007-03-16T17:19:00.000-04:00
CVE-2007-0003,,2007-01-23T16:28:00.000-05:00
CVE-2007-0004,CWE-264,2007-09-18T15:17:00.000-04:00
CVE-2007-0005,CWE-119,2007-03-09T19:19:00.000-05:00
CVE-2007-0006,,2007-02-06T14:28:00.000-05:00
CVE-2007-0007,,2007-02-19T21:28:00.000-05:00
CVE-2007-0008,CWE-189,2007-02-26T15:28:00.000-05:00
CVE-2007-0009,CWE-119,2007-02-26T15:28:00.000-05:00
CVE-2007-0010,,2007-01-24T14:28:00.000-05:00
CVE-2007-0011,CWE-200,2007-11-05T12:46:00.000-05:00
CVE-2007-0012,CWE-20,2008-01-09T18:46:00.000-05:00
CVE-2007-0014,CWE-310,2007-01-16T19:28:00.000-05:00
CVE-2007-0015,,2007-01-01T18:28:00.000-05:00
CVE-2007-0016,CWE-119,2007-01-02T21:28:00.000-05:00
CVE-2007-0017,CWE-134,2007-01-02T21:28:00.000-05:00
CVE-2007-0018,CWE-119,2007-01-24T16:28:00.000-05:00
CVE-2007-0019,,2007-01-19T16:28:00.000-05:00
CVE-2007-0020,,2007-01-23T20:28:00.000-05:00
CVE-2007-0021,,2007-01-22T19:28:00.000-05:00
CVE-2007-0022,,2007-01-22T19:28:00.000-05:00
CVE-2007-0023,,2007-01-23T20:28:00.000-05:00
CVE-2007-0024,,2007-01-09T18:28:00.000-05:00
CVE-2007-0025,CWE-94,2007-02-13T15:28:00.000-05:00
CVE-2007-0026,,2007-02-13T15:28:00.000-05:00
CVE-2007-0027,,2007-01-09T17:28:00.000-05:00
CVE-2007-0028,CWE-20,2007-01-09T18:28:00.000-05:00
CVE-2007-0029,,2007-01-09T18:28:00.000-05:00
CVE-2007-0030,,2007-01-09T18:28:00.000-05:00
CVE-2007-0031,,2007-01-09T18:28:00.000-05:00
CVE-2007-0033,,2007-01-09T18:28:00.000-05:00
CVE-2007-0034,CWE-119,2007-01-09T18:28:00.000-05:00
CVE-2007-0035,CWE-20,2007-05-08T18:19:00.000-04:00
CVE-2007-0038,CWE-119,2007-03-30T16:19:00.000-04:00
CVE-2007-0039,,2007-05-08T19:19:00.000-04:00
CVE-2007-0040,,2007-07-10T18:30:00.000-04:00
CVE-2007-0041,CWE-119,2007-07-10T18:30:00.000-04:00
CVE-2007-0042,CWE-200,2007-07-10T18:30:00.000-04:00
CVE-2007-0043,CWE-119,2007-07-10T18:30:00.000-04:00
CVE-2007-0044,CWE-352,2007-01-03T16:28:00.000-05:00
CVE-2007-0045,CWE-79,2007-01-03T16:28:00.000-05:00
CVE-2007-0046,,2007-01-03T16:28:00.000-05:00
CVE-2007-0047,,2007-01-03T16:28:00.000-05:00
CVE-2007-0048,,2007-01-03T16:28:00.000-05:00
CVE-2007-0049,,2007-01-04T06:28:00.000-05:00
CVE-2007-0050,,2007-01-04T06:28:00.000-05:00
CVE-2007-0051,CWE-134,2007-01-04T13:28:00.000-05:00
CVE-2007-0052,,2007-01-04T17:28:00.000-05:00
CVE-2007-0053,,2007-01-04T17:28:00.000-05:00
CVE-2007-0054,,2007-01-04T17:28:00.000-05:00
CVE-2007-0055,,2007-01-04T17:28:00.000-05:00
CVE-2007-0056,,2007-01-04T17:28:00.000-05:00
CVE-2007-0057,,2007-01-04T17:28:00.000-05:00
CVE-2007-0058,,2007-01-04T17:28:00.000-05:00
CVE-2007-0059,,2007-01-04T19:28:00.000-05:00
CVE-2007-0060,,2007-07-25T20:30:00.000-04:00
CVE-2007-0061,CWE-119,2007-09-21T15:17:00.000-04:00
CVE-2007-0062,CWE-189,2007-09-21T15:17:00.000-04:00
CVE-2007-0063,CWE-189,2007-09-21T15:17:00.000-04:00
CVE-2007-0064,CWE-119,2007-12-11T19:46:00.000-05:00
CVE-2007-0065,CWE-94,2008-02-12T18:00:00.000-05:00
CVE-2007-0066,,2008-01-08T15:46:00.000-05:00
CVE-2007-0067,,2007-06-06T06:30:00.000-04:00
CVE-2007-0068,,2007-06-06T17:30:00.000-04:00
CVE-2007-0069,,2008-01-08T15:46:00.000-05:00
CVE-2007-0071,CWE-189,2008-04-09T17:05:00.000-04:00
CVE-2007-0072,CWE-119,2008-11-17T18:30:00.313-05:00
CVE-2007-0073,CWE-119,2008-11-17T18:30:00.343-05:00
CVE-2007-0074,CWE-119,2008-11-17T18:30:00.360-05:00
CVE-2007-0075,,2007-01-05T06:28:00.000-05:00
CVE-2007-0076,,2007-01-05T06:28:00.000-05:00
CVE-2007-0077,,2007-01-05T06:28:00.000-05:00
CVE-2007-0078,,2007-01-05T06:28:00.000-05:00
CVE-2007-0079,,2007-01-05T06:28:00.000-05:00
CVE-2007-0080,CWE-119,2007-01-05T06:28:00.000-05:00
CVE-2007-0081,,2007-01-05T06:28:00.000-05:00
CVE-2007-0082,,2007-01-05T06:28:00.000-05:00
CVE-2007-0083,,2007-01-05T06:28:00.000-05:00
CVE-2007-0084,,2007-01-05T06:28:00.000-05:00
CVE-2007-0085,,2007-01-05T06:28:00.000-05:00
CVE-2007-0086,,2007-01-05T13:28:00.000-05:00
CVE-2007-0087,,2007-01-05T13:28:00.000-05:00
CVE-2007-0088,,2007-01-05T13:28:00.000-05:00
CVE-2007-0089,,2007-01-05T13:28:00.000-05:00
CVE-2007-0090,,2007-01-05T13:28:00.000-05:00
CVE-2007-0091,,2007-01-05T13:28:00.000-05:00
CVE-2007-0092,,2007-01-05T13:28:00.000-05:00
CVE-2007-0093,,2007-01-05T13:28:00.000-05:00
CVE-2007-0094,,2007-01-05T13:28:00.000-05:00
CVE-2007-0095,,2007-01-05T13:28:00.000-05:00
CVE-2007-0096,,2007-01-05T13:28:00.000-05:00
CVE-2007-0097,,2007-01-05T13:28:00.000-05:00
CVE-2007-0098,,2007-01-05T13:28:00.000-05:00
CVE-2007-0099,CWE-362,2007-01-08T15:28:00.000-05:00
CVE-2007-0100,,2007-01-08T15:28:00.000-05:00
CVE-2007-0101,,2007-01-08T15:28:00.000-05:00
CVE-2007-0102,CWE-20,2007-01-08T19:28:00.000-05:00
CVE-2007-0103,CWE-20,2007-01-08T19:28:00.000-05:00
CVE-2007-0104,CWE-20,2007-01-08T19:28:00.000-05:00
CVE-2007-0105,,2007-01-08T19:28:00.000-05:00
CVE-2007-0106,,2007-01-08T19:28:00.000-05:00
CVE-2007-0107,,2007-01-08T19:28:00.000-05:00
CVE-2007-0108,,2007-01-08T19:28:00.000-05:00
CVE-2007-0109,,2007-01-08T19:28:00.000-05:00
CVE-2007-0110,,2007-01-08T19:28:00.000-05:00
CVE-2007-0111,,2007-01-08T19:28:00.000-05:00
CVE-2007-0112,,2007-01-08T19:28:00.000-05:00
CVE-2007-0113,,2007-01-08T19:28:00.000-05:00
CVE-2007-0114,,2007-01-08T19:28:00.000-05:00
CVE-2007-0115,,2007-01-08T21:28:00.000-05:00
CVE-2007-0116,,2007-01-08T21:28:00.000-05:00
CVE-2007-0117,,2007-01-08T21:28:00.000-05:00
CVE-2007-0118,,2007-01-08T21:28:00.000-05:00
CVE-2007-0119,,2007-01-08T21:28:00.000-05:00
CVE-2007-0120,,2007-01-08T21:28:00.000-05:00
CVE-2007-0121,,2007-01-08T21:28:00.000-05:00
CVE-2007-0122,,2007-01-08T21:28:00.000-05:00
CVE-2007-0123,,2007-01-08T21:28:00.000-05:00
CVE-2007-0124,,2007-01-08T21:28:00.000-05:00
CVE-2007-0125,,2007-01-08T21:28:00.000-05:00
CVE-2007-0126,CWE-119,2007-01-08T21:28:00.000-05:00
CVE-2007-0127,CWE-94,2007-01-08T21:28:00.000-05:00
CVE-2007-0128,,2007-01-09T06:28:00.000-05:00
CVE-2007-0129,,2007-01-09T06:28:00.000-05:00
CVE-2007-0130,,2007-01-09T06:28:00.000-05:00
CVE-2007-0131,,2007-01-09T06:28:00.000-05:00
CVE-2007-0132,,2007-01-09T06:28:00.000-05:00
CVE-2007-0133,,2007-01-09T06:28:00.000-05:00
CVE-2007-0134,CWE-94,2007-01-09T06:28:00.000-05:00
CVE-2007-0135,,2007-01-09T06:28:00.000-05:00
CVE-2007-0136,CWE-79,2007-01-09T06:28:00.000-05:00
CVE-2007-0137,,2007-01-09T06:28:00.000-05:00
CVE-2007-0138,,2007-01-09T06:28:00.000-05:00
CVE-2007-0139,,2007-01-09T06:28:00.000-05:00
CVE-2007-0140,,2007-01-09T13:28:00.000-05:00
CVE-2007-0141,,2007-01-09T13:28:00.000-05:00
CVE-2007-0142,,2007-01-09T13:28:00.000-05:00
CVE-2007-0143,,2007-01-09T13:28:00.000-05:00
CVE-2007-0144,,2007-01-09T13:28:00.000-05:00
CVE-2007-0145,,2007-01-09T13:28:00.000-05:00
CVE-2007-0146,,2007-01-09T13:28:00.000-05:00
CVE-2007-0147,,2007-01-09T13:28:00.000-05:00
CVE-2007-0148,,2007-01-09T13:28:00.000-05:00
CVE-2007-0149,,2007-01-09T13:28:00.000-05:00
CVE-2007-0150,,2007-01-09T13:28:00.000-05:00
CVE-2007-0151,,2007-01-09T13:28:00.000-05:00
CVE-2007-0152,,2007-01-09T13:28:00.000-05:00
CVE-2007-0153,,2007-01-09T13:28:00.000-05:00
CVE-2007-0154,,2007-01-09T13:28:00.000-05:00
CVE-2007-0155,,2007-01-09T13:28:00.000-05:00
CVE-2007-0156,,2007-01-09T13:28:00.000-05:00
CVE-2007-0157,,2007-01-09T16:28:00.000-05:00
CVE-2007-0159,,2007-01-09T19:28:00.000-05:00
CVE-2007-0160,CWE-119,2007-01-09T19:28:00.000-05:00
CVE-2007-0161,,2007-01-09T19:28:00.000-05:00
CVE-2007-0162,,2007-01-09T19:28:00.000-05:00
CVE-2007-0163,,2007-01-09T19:28:00.000-05:00
CVE-2007-0164,,2007-01-09T19:28:00.000-05:00
CVE-2007-0165,,2007-01-09T19:28:00.000-05:00
CVE-2007-0166,,2007-01-11T15:28:00.000-05:00
CVE-2007-0167,,2007-01-09T20:28:00.000-05:00
CVE-2007-0168,,2007-01-11T17:28:00.000-05:00
CVE-2007-0169,CWE-119,2007-01-11T17:28:00.000-05:00
