CVE-2013-0001,CWE-200,2013-01-09T13:09:37.993-05:00
CVE-2013-0002,CWE-119,2013-01-09T13:09:39.977-05:00
CVE-2013-0003,CWE-119,2013-01-09T13:09:40.040-05:00
CVE-2013-0004,CWE-20,2013-01-09T13:09:40.087-05:00
CVE-2013-0005,CWE-20,2013-01-09T13:09:40.133-05:00
CVE-2013-0006,CWE-189,2013-01-09T13:09:40.163-05:00
CVE-2013-0007,CWE-94,2013-01-09T13:09:40.227-05:00
CVE-2013-0008,CWE-264,2013-01-09T13:09:40.320-05:00
CVE-2013-0009,CWE-79,2013-01-09T13:09:40.397-05:00
CVE-2013-0010,CWE-79,2013-01-09T13:09:40.460-05:00
CVE-2013-0011,CWE-119,2013-01-09T13:09:40.493-05:00
CVE-2013-0013,CWE-264,2013-01-09T13:09:40.540-05:00
CVE-2013-0015,CWE-200,2013-02-13T07:04:11.697-05:00
CVE-2013-0018,CWE-399,2013-02-13T07:04:11.743-05:00
CVE-2013-0019,CWE-399,2013-02-13T07:04:11.773-05:00
CVE-2013-0020,CWE-399,2013-02-13T07:04:11.820-05:00
CVE-2013-0021,CWE-399,2013-02-13T07:04:11.867-05:00
CVE-2013-0022,CWE-399,2013-02-13T07:04:11.900-05:00
CVE-2013-0023,CWE-399,2013-02-13T07:04:11.947-05:00
CVE-2013-0024,CWE-399,2013-02-13T07:04:11.993-05:00
CVE-2013-0025,CWE-399,2013-02-13T07:04:12.040-05:00
CVE-2013-0026,CWE-399,2013-02-13T07:04:12.087-05:00
CVE-2013-0027,CWE-399,2013-02-13T07:04:12.117-05:00
CVE-2013-0028,CWE-399,2013-02-13T07:04:12.167-05:00
CVE-2013-0029,CWE-399,2013-02-13T07:04:12.197-05:00
CVE-2013-0030,CWE-119,2013-02-13T07:04:12.243-05:00
CVE-2013-0073,CWE-264,2013-02-13T07:04:12.290-05:00
CVE-2013-0074,,2013-03-12T20:55:01.137-04:00
CVE-2013-0075,,2013-02-13T07:04:12.320-05:00
CVE-2013-0076,CWE-399,2013-02-13T07:04:12.367-05:00
CVE-2013-0077,CWE-94,2013-02-13T07:04:12.417-05:00
CVE-2013-0078,CWE-20,2013-04-09T18:55:01.063-04:00
CVE-2013-0079,,2013-03-12T20:55:01.167-04:00
CVE-2013-0080,CWE-264,2013-03-12T20:55:01.183-04:00
CVE-2013-0081,CWE-20,2013-09-11T10:03:47.987-04:00
CVE-2013-0082,CWE-119,2013-11-12T19:55:02.807-05:00
